File_ID,Tumor,Num_FP,FP_ID,Centroid,R_Pixel,R_MM
FELIX1118_ARTERIAL,liver_tumor,14,4,"(142.91639344262296, 274.5590163934426, 456.6295081967213)",15.17577302598112,9.873775482623383
FELIX1118_ARTERIAL,liver_tumor,14,5,"(138.64285714285714, 235.35714285714286, 386.14285714285717)",6.700295839344218,4.359396827534148
FELIX1118_ARTERIAL,liver_tumor,14,6,"(142.84632034632034, 225.5638528138528, 318.49675324675326)",13.83316432526013,9.000237320894142
FELIX1118_ARTERIAL,liver_tumor,14,7,"(161.27777777777777, 209.72222222222223, 448.5)",8.970797620310972,5.836647757670071
FELIX1118_ARTERIAL,liver_tumor,14,8,"(231.93589743589743, 191.55128205128204, 468.84615384615387)",9.632723112930602,6.26731469563507
FELIX1118_ARTERIAL,liver_tumor,14,9,"(237.5, 191.5, 484.5)",4.689555850780632,3.0511540667192665
FELIX1118_ARTERIAL,liver_tumor,14,10,"(244.5597014925373, 185.97761194029852, 469.56716417910445)",12.42765379918364,8.085773500884159
FELIX1118_ARTERIAL,liver_tumor,14,11,"(251.71052631578948, 186.8684210526316, 502.86842105263156)",15.315460436190248,9.96465995511732
FELIX1118_ARTERIAL,liver_tumor,14,12,"(262.5, 179.5, 495.0)",3.2515564208357337,2.115552071940592
FELIX1118_ARTERIAL,liver_tumor,14,13,"(267.2142857142857, 177.07142857142858, 490.92857142857144)",8.048618481690102,5.236652636900082
FELIX1118_ARTERIAL,liver_tumor,14,14,"(298.77027027027026, 172.36486486486487, 504.4864864864865)",11.406195179405412,7.421184418060252
FELIX1118_VENOUS,pancreas_tumor,1,1,"(379.2718204488778, 298.1471321695761, 245.7643391521197)",8.312576808651544,4.792754756159678
FELIX1119_ARTERIAL,liver_tumor,5,1,"(158.4784946236559, 208.1720430107527, 591.8387096774194)",5.107188215286191,3.574668678952284
FELIX1119_ARTERIAL,liver_tumor,5,2,"(170.00181488203268, 190.77132486388385, 690.7785843920145)",9.241406629463134,6.468327665882329
FELIX1119_ARTERIAL,liver_tumor,5,3,"(168.9878048780488, 161.3658536585366, 634.4634146341464)",5.606036454201471,3.9238269829019328
FELIX1119_ARTERIAL,liver_tumor,5,4,"(227.88659793814432, 187.31958762886597, 778.4226804123712)",6.525615141535827,4.567466690874194
FELIX1119_ARTERIAL,liver_tumor,5,5,"(238.80191693290735, 176.33865814696486, 753.4888178913739)",10.387610637147011,7.270588987228119
FELIX1119_ARTERIAL,pancreas_tumor,1,1,"(359.6189111747851, 269.2311365807068, 671.3610315186246)",13.102882925385009,9.171086559363818
FELIX1119_VENOUS,colon_tumor,1,1,"(404.934036939314, 258.0936675461741, 238.67018469656992)",8.157691615272405,5.119713341130361
FELIX1119_VENOUS,pancreas_tumor,1,1,"(377.47840172786175, 274.4179265658747, 246.26889848812095)",8.720630337082577,5.473009962308676
FELIX1120_VENOUS,hepatic_vessel_tumor,1,1,"(248.54, 225.5, 333.68)",3.627831678597809,2.1830731578276
FELIX1120_VENOUS,liver_tumor,3,1,"(66.18055925432756, 313.32276964047935, 294.9762982689747)",13.906383298838886,8.368263687992025
FELIX1120_VENOUS,liver_tumor,3,2,"(143.07608695652175, 259.2391304347826, 281.80434782608694)",6.411507500999382,3.858169608368368
FELIX1120_VENOUS,liver_tumor,3,3,"(243.32363636363635, 226.86, 330.75272727272727)",10.57236617473416,6.361995499115145
FELIX1121_ARTERIAL,liver_tumor,12,1,"(131.12307692307692, 295.1307692307692, 266.0769230769231)",4.5323697527513565,3.10211526761957
FELIX1121_ARTERIAL,liver_tumor,12,2,"(166.62312633832977, 238.26124197002142, 235.99571734475376)",12.61344134898894,8.63308845492358
FELIX1121_ARTERIAL,liver_tumor,12,3,"(146.46666666666667, 321.14666666666665, 394.32)",5.441747517896713,3.7245257952643422
FELIX1121_ARTERIAL,liver_tumor,12,4,"(156.60330578512398, 318.25619834710744, 290.97520661157023)",7.024671217612212,4.807935147156575
FELIX1121_ARTERIAL,liver_tumor,12,5,"(202.47368421052633, 204.06072874493927, 297.2611336032389)",12.094182920859192,8.277689494641578
FELIX1121_ARTERIAL,liver_tumor,12,6,"(216.82758620689654, 239.77586206896552, 428.32758620689657)",7.928918643143567,5.426834287665509
FELIX1121_ARTERIAL,liver_tumor,12,7,"(228.21818181818182, 234.78484848484848, 362.92727272727274)",11.827189131310504,8.094949436768802
FELIX1121_ARTERIAL,liver_tumor,12,8,"(240.3758389261745, 175.8221476510067, 324.5436241610738)",12.430744486652316,8.50804421605569
FELIX1121_ARTERIAL,liver_tumor,12,9,"(265.2284595300261, 214.34986945169712, 463.9268929503916)",17.636827680513846,12.07127295536404
FELIX1121_ARTERIAL,liver_tumor,12,10,"(271.3918918918919, 238.4189189189189, 482.7567567567568)",10.525167482935364,7.20379945242698
FELIX1121_ARTERIAL,liver_tumor,12,11,"(287.12307692307695, 211.6076923076923, 476.7)",13.073616656759878,8.948048823536752
FELIX1121_ARTERIAL,liver_tumor,12,12,"(311.3414634146341, 209.71951219512195, 451.0975609756098)",11.515247635941655,7.881445568334336
FELIX1121_VENOUS,liver_tumor,2,1,"(238.0142857142857, 176.81428571428572, 299.35714285714283)",5.853247553205011,4.00617107395789
FELIX1121_VENOUS,liver_tumor,2,2,"(241.84255319148937, 174.7148936170213, 323.2340425531915)",6.95627647309363,4.761123348302953
FELIX1121_VENOUS,pancreas_tumor,1,1,"(364.1947565543071, 298.6760299625468, 326.2808988764045)",7.2586852914713775,4.968102713122632
FELIX1122_ARTERIAL,liver_tumor,5,1,"(109.11290322580645, 265.4032258064516, 282.8709677419355)",5.62118797776233,3.618699643881428
FELIX1122_ARTERIAL,liver_tumor,5,2,"(155.25510204081633, 270.1326530612245, 360.3061224489796)",6.547963313035439,4.215321139013482
FELIX1122_ARTERIAL,liver_tumor,5,3,"(201.31034482758622, 262.32758620689657, 417.3103448275862)",11.43547950607621,7.361711755585948
FELIX1122_ARTERIAL,liver_tumor,5,4,"(218.46296296296296, 187.16666666666666, 433.44444444444446)",6.763509910720959,4.35408155751757
FELIX1122_ARTERIAL,liver_tumor,5,5,"(255.05172413793105, 212.61724137931034, 434.37931034482756)",12.758811302261313,8.213620696994148
FELIX1123_ARTERIAL,colon_tumor,1,1,"(404.67400644468313, 303.18582169709987, 303.00322234156823)",13.868008715095655,8.378058941589948
FELIX1123_ARTERIAL,liver_tumor,3,1,"(76.31764705882352, 253.5, 381.4235294117647)",4.956333510565639,2.994262200058758
FELIX1123_ARTERIAL,liver_tumor,3,2,"(87.46884272997033, 266.39762611275967, 361.2240356083086)",9.883425945582786,5.970859033770142
FELIX1123_ARTERIAL,liver_tumor,3,3,"(298.27152317880797, 199.86754966887418, 441.3973509933775)",6.871374451539049,4.1511929612551
FELIX1123_VENOUS,colon_tumor,1,1,"(397.6674946770759, 291.930447125621, 287.6369765791341)",15.922131629768533,9.619013083309436
FELIX1123_VENOUS,liver_tumor,7,1,"(76.83783783783784, 240.43980343980343, 363.95823095823096)",6.63044003270965,4.0056376184888975
FELIX1123_VENOUS,liver_tumor,7,2,"(87.16533864541833, 252.59163346613545, 343.94223107569724)",8.95891575525271,5.412336103347214
FELIX1123_VENOUS,liver_tumor,7,3,"(123.08108108108108, 196.63963963963963, 411.1081081081081)",6.201436384362824,3.746464299099904
FELIX1123_VENOUS,liver_tumor,7,4,"(182.13617021276596, 144.52340425531915, 312.9063829787234)",8.764359157339133,5.294798922755391
FELIX1123_VENOUS,liver_tumor,7,5,"(209.01393728222996, 145.13588850174216, 329.2160278745645)",10.091634562594775,6.096643787826041
FELIX1123_VENOUS,liver_tumor,7,6,"(229.6046511627907, 211.35658914728683, 424.74418604651163)",8.21469043585004,4.962728396871515
FELIX1123_VENOUS,liver_tumor,7,7,"(293.9855072463768, 190.19565217391303, 442.15942028985506)",11.143285453681592,6.731976035772366
FELIX1124_VENOUS,liver_tumor,2,1,"(111.25862068965517, 143.5905172413793, 350.48275862068965)",5.497605134632529,3.27551601044924
FELIX1124_VENOUS,liver_tumor,2,2,"(130.74899598393574, 302.92971887550203, 377.0)",8.935057011788068,5.32357664467745
FELIX1125_ARTERIAL,liver_tumor,5,1,"(134.77692307692308, 261.26153846153846, 270.0923076923077)",4.5323697527513565,3.0412870177177527
FELIX1125_ARTERIAL,liver_tumor,5,2,"(142.02486187845304, 267.2596685082873, 310.5662983425414)",10.122017156591744,6.792022948430357
FELIX1125_ARTERIAL,liver_tumor,5,3,"(206.05777777777777, 228.49555555555557, 428.58666666666664)",9.8883114757633,6.635202986281644
FELIX1125_ARTERIAL,liver_tumor,5,4,"(243.5, 201.2709637046308, 428.8441802252816)",16.604398098073645,11.141796262768208
FELIX1125_ARTERIAL,liver_tumor,5,5,"(256.5816326530612, 176.19387755102042, 385.2244897959184)",9.443797274614036,6.336927394726966
FELIX1125_VENOUS,liver_tumor,2,1,"(146.4765100671141, 328.1963087248322, 407.36577181208054)",9.486433506274809,6.333508992163709
FELIX1125_VENOUS,liver_tumor,2,2,"(166.9, 206.46, 422.88)",5.232238679605294,3.493244400491234
FELIX1125_VENOUS,pancreas_tumor,1,1,"(254.13809523809525, 239.66190476190476, 300.45714285714286)",6.700295839344218,4.473375997478305
FELIX1126_VENOUS,liver_tumor,4,1,"(68.49698795180723, 274.3072289156627, 282.3072289156627)",6.19522251608895,3.366140732372137
FELIX1126_VENOUS,liver_tumor,4,2,"(141.5487804878049, 340.3536585365854, 326.2865853658537)",8.89902816477149,4.835238945198539
FELIX1126_VENOUS,liver_tumor,4,3,"(203.88319088319088, 142.39126305792973, 215.08262108262107)",13.127864650167233,7.132954435976185
FELIX1126_VENOUS,liver_tumor,4,4,"(199.02247191011236, 151.1629213483146, 255.72471910112358)",7.989216918353326,4.340897912671457
FELIX1126_VENOUS,pancreas_tumor,1,1,"(278.6767799352751, 188.79733009708738, 252.4368932038835)",12.097446327094442,6.573082198995163
FELIX1127_VENOUS,colon_tumor,1,1,"(412.2733265720081, 256.6125760649087, 236.97160243407708)",7.779280544807873,4.51352771379017
FELIX1127_VENOUS,pancreas_tumor,1,1,"(405.12615551930395, 256.61881457313757, 245.0456769983687)",10.961537103147226,6.3598685271500415
FELIX1128_VENOUS,colon_tumor,1,1,"(133.35248041775458, 180.71496953872932, 152.2036553524804)",11.806673584257252,7.681746687170137
FELIX1128_VENOUS,liver_tumor,2,1,"(113.60828025477707, 224.38216560509554, 204.171974522293)",6.081174016104588,3.956579134584017
FELIX1128_VENOUS,liver_tumor,2,2,"(156.11904761904762, 313.4047619047619, 304.35714285714283)",6.220003669960456,4.046905527193895
FELIX1129_ARTERIAL,colon_tumor,1,1,"(385.60408163265305, 190.49625850340135, 803.9877551020409)",12.817204844881651,9.111639019557932
FELIX1129_VENOUS,pancreas_tumor,1,1,"(242.728125, 231.854375, 249.8475)",10.464477359210589,7.461942468841051
FELIX1130_ARTERIAL,liver_tumor,1,1,"(113.66666666666667, 188.33333333333334, 570.875)",4.096704379531774,2.641996058875375
FELIX1130_VENOUS,liver_tumor,2,1,"(150.3507462686567, 320.4776119402985, 230.91044776119404)",4.57838680503904,3.102964108015981
FELIX1130_VENOUS,liver_tumor,2,2,"(210.97407407407408, 237.37777777777777, 434.73333333333335)",7.2857701890158415,4.937870992220848
FELIX1131_ARTERIAL,liver_tumor,3,1,"(126.11060948081264, 253.0316027088036, 516.3521444695259)",6.820435777471638,4.5150776397250665
FELIX1131_ARTERIAL,liver_tumor,3,2,"(193.85507246376812, 250.19565217391303, 588.2173913043479)",5.825241155581853,3.856266219007471
FELIX1131_ARTERIAL,liver_tumor,3,3,"(231.61428571428573, 198.75714285714287, 618.8571428571429)",6.700295839344218,4.435545896303512
FELIX1131_VENOUS,liver_tumor,1,1,"(117.88636363636364, 166.5, 329.3181818181818)",6.317206927705878,4.181943892648831
FELIX1132_ARTERIAL,liver_tumor,5,1,"(161.692795490576, 259.52545358463976, 676.095472961071)",23.01923737786969,14.766001861511224
FELIX1132_ARTERIAL,liver_tumor,5,2,"(152.95833333333334, 212.70833333333334, 629.1875)",8.193408759063548,5.255773117174011
FELIX1132_ARTERIAL,liver_tumor,5,3,"(213.03846153846155, 295.4230769230769, 795.0)",5.710428057398256,3.6630314871609335
FELIX1132_ARTERIAL,liver_tumor,5,4,"(218.47435897435898, 283.38461538461536, 793.7692307692307)",6.946395385257202,4.455859484211686
FELIX1132_ARTERIAL,liver_tumor,5,5,"(248.53014553014552, 196.67941787941788, 738.8569646569647)",22.93059138266484,14.709138686214688
FELIX1132_VENOUS,liver_tumor,1,1,"(149.02439024390245, 183.72357723577235, 290.8536585365854)",4.449514082385745,2.730080433408316
FELIX1132_VENOUS,pancreas_tumor,1,1,"(353.23986486486484, 288.1216216216216, 321.8614864864865)",7.512505172776117,4.609434423247831
FELIX1134_VENOUS,liver_tumor,2,1,"(140.19565217391303, 164.5, 276.0)",5.08881687589421,3.234974734303854
FELIX1134_VENOUS,liver_tumor,2,2,"(224.97916666666666, 198.25, 354.09375)",6.503112841671467,4.134046527944166
FELIX1135_VENOUS,liver_tumor,1,1,"(210.51291512915128, 134.19741697416976, 363.9188191881919)",7.294753885155599,4.670929128735399
FELIX1136_ARTERIAL,colon_tumor,1,1,"(391.22178217821784, 278.2950495049505, 631.1227722772277)",7.124832757260943,4.56212634273794
FELIX1136_VENOUS,kidney_tumor,1,1,"(398.35234215885947, 340.9623217922607, 230.5600814663951)",8.89299492348838,5.361971945020625
FELIX1136_VENOUS,liver_tumor,1,1,"(103.27777777777777, 282.3263888888889, 343.0625)",4.689555850780632,2.827536406220004
FELIX1137_VENOUS,liver_tumor,3,1,"(123.53236976814213, 311.3020174646191, 260.98464317976516)",13.348542247157232,8.190241300224947
FELIX1137_VENOUS,liver_tumor,3,2,"(139.6049046321526, 306.8237965485922, 352.4359673024523)",11.639919764746486,7.141884845802847
FELIX1137_VENOUS,liver_tumor,3,3,"(203.108442503639, 154.26637554585153, 359.0043668122271)",14.345429130004028,8.801899410029643
FELIX1138_VENOUS,kidney_tumor,1,1,"(374.49631811487484, 362.70839469808544, 294.6936671575847)",7.86383042617866,4.543552814537411
FELIX1138_VENOUS,liver_tumor,4,1,"(79.44627554383652, 211.47066578773897, 422.4719841793013)",10.280306792791707,5.939741109778049
FELIX1138_VENOUS,liver_tumor,4,2,"(84.59712230215827, 318.431654676259, 443.1151079136691)",5.839277935527798,3.373809741689204
FELIX1138_VENOUS,liver_tumor,4,3,"(187.36042402826854, 203.9796819787986, 334.5344522968198)",13.448281018975008,7.770128774781609
FELIX1138_VENOUS,liver_tumor,4,4,"(275.1283582089552, 164.46268656716418, 362.5970149253731)",9.863835357160353,5.699112833100316
FELIX1139_VENOUS,kidney_tumor,5,1,"(429.7565112053301, 327.9612356147789, 271.45911568746214)",15.251070352684792,7.803227483875203
FELIX1139_VENOUS,kidney_tumor,5,2,"(421.0, 346.0, 267.0)",2.9542350655280893,1.5115377297501276
FELIX1139_VENOUS,kidney_tumor,5,3,"(424.0, 314.0, 234.0)",3.182353253841166,1.6282546601328567
FELIX1139_VENOUS,kidney_tumor,5,4,"(424.0, 317.0, 237.0)",3.3817549553604795,1.7302787674017002
FELIX1139_VENOUS,kidney_tumor,5,5,"(430.0, 323.0, 249.0)",3.5600633948688643,1.8215104831831297
FELIX1139_VENOUS,liver_tumor,1,1,"(206.85714285714286, 190.71428571428572, 459.0)",5.134499901516753,2.6270727116813086
FELIX1140_ARTERIAL,colon_tumor,1,1,"(341.38837920489294, 278.9724770642202, 435.0366972477064)",7.766108693426636,5.571625829095915
FELIX1140_ARTERIAL,liver_tumor,3,1,"(158.38888888888889, 176.61111111111111, 651.9166666666666)",3.7221029453964,2.670341831125502
FELIX1140_ARTERIAL,liver_tumor,3,2,"(179.4, 251.06666666666666, 693.1666666666666)",5.051670902881889,3.6242114543686816
FELIX1140_ARTERIAL,liver_tumor,3,3,"(238.51401869158877, 199.5607476635514, 742.1985981308411)",9.724468854790048,6.976608747627597
FELIX1141_ARTERIAL,colon_tumor,1,1,"(112.18935516888433, 266.14295462299555, 401.8193449334698)",16.132171110904206,10.08691121993628
FELIX1141_ARTERIAL,liver_tumor,3,1,"(101.53244246473645, 212.16867112100965, 568.9861915367484)",11.71519882345011,7.325125033924825
FELIX1141_ARTERIAL,liver_tumor,3,2,"(167.99598393574297, 291.32530120481925, 772.1686746987951)",7.091759449954108,4.434241831000626
FELIX1141_ARTERIAL,liver_tumor,3,3,"(187.8178368121442, 241.5370018975332, 755.055028462998)",10.422890417687515,6.517087475428209
FELIX1141_ARTERIAL,pancreas_tumor,1,1,"(249.7548148148148, 226.9125925925926, 613.9844444444444)",9.8883114757633,6.18283300402651
FELIX1141_VENOUS,colon_tumor,4,1,"(110.5, 265.7560975609756, 45.8780487804878)",4.8973239309899546,3.1188948821279494
FELIX1141_VENOUS,colon_tumor,4,2,"(116.36713286713287, 253.520979020979, 35.92657342657343)",10.71149221056227,6.821688478491743
FELIX1141_VENOUS,colon_tumor,4,3,"(417.084388185654, 278.3565400843882, 125.20253164556962)",11.073638100135511,7.052323612595552
FELIX1141_VENOUS,colon_tumor,4,4,"(424.14, 265.72, 122.58)",7.546193987406538,4.805846241440963
FELIX1141_VENOUS,liver_tumor,3,1,"(94.18042226487523, 206.77639155470249, 213.75431861804222)",6.289165690767947,4.005299008641599
FELIX1141_VENOUS,liver_tumor,3,2,"(143.41394422310756, 230.15139442231074, 371.5410358565737)",17.53648469509837,11.168232515712186
FELIX1141_VENOUS,liver_tumor,3,3,"(188.07814045499507, 237.82640949554897, 412.04451038575667)",17.959376813449943,11.43755430904358
FELIX1142_VENOUS,liver_tumor,4,1,"(84.22099447513813, 276.1491712707182, 324.09944751381215)",5.061008578295873,2.8934100964733007
FELIX1142_VENOUS,liver_tumor,4,2,"(110.28511442368256, 364.81272307369306, 271.79046819231576)",13.15045125958467,7.518194814140046
FELIX1142_VENOUS,liver_tumor,4,3,"(117.21951219512195, 174.26829268292684, 201.0)",4.449514082385745,2.543814888120587
FELIX1142_VENOUS,liver_tumor,4,4,"(126.99033816425121, 166.9951690821256, 204.0048309178744)",8.401451553574958,4.803162131436316
FELIX1143_VENOUS,kidney_tumor,8,1,"(390.69940476190476, 314.12896825396825, 135.35714285714286)",12.93812901320822,7.968811144236077
FELIX1143_VENOUS,kidney_tumor,8,2,"(393.1666666666667, 333.5, 155.0)",3.7221029453964,2.292505771196812
FELIX1143_VENOUS,kidney_tumor,8,3,"(396.5, 331.0, 156.0)",3.2515564208357337,2.002688257012758
FELIX1143_VENOUS,kidney_tumor,8,4,"(399.29411764705884, 316.72058823529414, 146.33823529411765)",7.596170238469401,4.678608938590216
FELIX1143_VENOUS,kidney_tumor,8,5,"(399.0, 328.5, 156.0)",3.502632974822208,2.157330527113888
FELIX1143_VENOUS,kidney_tumor,8,6,"(399.0, 331.0, 159.0)",4.138941422805501,2.5492435963284823
FELIX1143_VENOUS,kidney_tumor,8,7,"(401.5, 321.0, 150.0)",4.413041015034398,2.718066142691589
FELIX1143_VENOUS,kidney_tumor,8,8,"(403.5, 319.0, 153.0)",4.5323697527513565,2.791562718121913
FELIX1143_VENOUS,liver_tumor,1,1,"(147.74545454545455, 346.3545454545455, 394.09090909090907)",4.286884443060056,2.6403641893688587
FELIX1143_VENOUS,pancreas_tumor,1,1,"(207.81776082811223, 209.42985562517026, 223.87959684009806)",13.801904243291602,8.500824828175741
FELIX1144_ARTERIAL,liver_tumor,5,1,"(125.04761904761905, 222.1031746031746, 668.8095238095239)",4.485398810155486,2.762632525013533
FELIX1144_ARTERIAL,liver_tumor,5,2,"(143.82311320754718, 247.13443396226415, 636.1456603773585)",17.169161424118627,10.574775128152664
FELIX1144_ARTERIAL,liver_tumor,5,3,"(153.78709677419354, 271.8516129032258, 662.2258064516129)",6.931520831419367,4.269240196285731
FELIX1144_ARTERIAL,liver_tumor,5,4,"(163.07459677419354, 250.3508064516129, 733.8568548387096)",11.24237595552466,6.924368331048332
FELIX1144_ARTERIAL,liver_tumor,5,5,"(174.79646017699116, 185.52212389380531, 733.0088495575221)",7.396513105285412,4.555636754102137
FELIX1144_VENOUS,kidney_tumor,18,1,"(335.34024577572967, 317.3087557603687, 261.4700460829493)",9.76969959330862,6.311750173134404
FELIX1144_VENOUS,kidney_tumor,18,2,"(390.2342908438061, 313.8213644524237, 130.7262118491921)",16.853484095898366,10.888255073171534
FELIX1144_VENOUS,kidney_tumor,18,3,"(379.5, 286.5, 130.5)",3.578800915758598,2.3120974277575552
FELIX1144_VENOUS,kidney_tumor,18,4,"(383.6111111111111, 289.6111111111111, 127.33333333333333)",5.368201373637897,3.4681461416363333
FELIX1144_VENOUS,kidney_tumor,18,5,"(385.5, 292.5, 123.0)",3.422999934344502,2.2114416335826297
FELIX1144_VENOUS,kidney_tumor,18,6,"(387.8333333333333, 290.5, 131.0)",4.096704379531774,2.646690855724997
FELIX1144_VENOUS,kidney_tumor,18,7,"(387.5, 337.5, 141.0)",3.7221029453964,2.4046782283992045
FELIX1144_VENOUS,kidney_tumor,18,8,"(399.7498135719612, 349.1677852348993, 202.79194630872485)",26.781227144966326,17.302109799237638
FELIX1144_VENOUS,kidney_tumor,18,9,"(388.5, 292.5, 126.0)",3.158603463852939,2.040627326298889
FELIX1144_VENOUS,kidney_tumor,18,10,"(391.5, 290.5, 135.0)",4.096704379531774,2.646690855724997
FELIX1144_VENOUS,kidney_tumor,18,11,"(390.5, 300.5, 120.0)",3.339478586524188,2.1574823611883844
FELIX1144_VENOUS,kidney_tumor,18,12,"(390.5, 347.5, 165.0)",3.422999934344502,2.2114416335826297
FELIX1144_VENOUS,kidney_tumor,18,13,"(390.5, 368.5, 264.0)",3.502632974822208,2.2628888507894547
FELIX1144_VENOUS,kidney_tumor,18,14,"(392.5, 345.5, 165.0)",3.578800915758598,2.3120974277575552
FELIX1144_VENOUS,kidney_tumor,18,15,"(392.5, 353.5, 177.0)",3.65185775413814,2.3592960655341506
FELIX1144_VENOUS,kidney_tumor,18,16,"(394.5, 348.5, 171.0)",4.689555850780632,3.0297047181840697
FELIX1144_VENOUS,kidney_tumor,18,17,"(394.5, 351.5, 177.0)",3.789792330580819,2.448409203397632
FELIX1144_VENOUS,kidney_tumor,18,18,"(396.5, 349.5, 177.0)",3.855146420814098,2.4906314525471824
FELIX1144_VENOUS,liver_tumor,2,1,"(164.43514583027994, 230.95998827495237, 233.41286823977723)",11.76600207547336,7.601468696932407
FELIX1144_VENOUS,liver_tumor,2,2,"(172.80165289256198, 254.02892561983472, 258.495867768595)",7.024671217612212,4.538314545960424
FELIX1145_VENOUS,pancreas_tumor,1,1,"(265.80882352941177, 222.26470588235293, 269.69117647058823)",7.303715508276279,4.859768437184839
FELIX1147_VENOUS,kidney_tumor,1,1,"(402.21666666666664, 328.90238095238095, 237.67142857142858)",6.700295839344218,4.0716154416389445
FELIX1147_VENOUS,liver_tumor,2,1,"(124.23584905660377, 168.9811320754717, 316.47169811320754)",4.234279321029029,2.573074007639883
FELIX1147_VENOUS,liver_tumor,2,2,"(200.0998613037448, 93.63800277392511, 338.6504854368932)",10.108017114994578,6.142409164696038
FELIX1148_ARTERIAL,liver_tumor,3,1,"(157.79720930232557, 253.21581395348838, 554.0427906976744)",9.165307420804792,5.350882473260032
FELIX1148_ARTERIAL,liver_tumor,3,2,"(201.76855639976623, 196.81180596142607, 559.6797194623027)",16.986903335567455,9.91728036605988
FELIX1148_ARTERIAL,liver_tumor,3,3,"(245.88757396449705, 188.47534516765285, 658.4792899408284)",14.839788274662762,8.663753362547899
FELIX1148_ARTERIAL,pancreas_tumor,1,1,"(223.1944099378882, 227.7975155279503, 446.06832298136646)",10.486233092020257,6.12206424579303
FELIX1148_VENOUS,liver_tumor,1,1,"(246.66375545851528, 196.3187772925764, 239.04366812227073)",5.473805680218355,3.055652984539687
FELIX1149_VENOUS,kidney_tumor,1,1,"(398.35234215885947, 340.9623217922607, 230.5600814663951)",8.89299492348838,5.361971945020625
FELIX1149_VENOUS,liver_tumor,1,1,"(103.27777777777777, 282.3263888888889, 343.0625)",4.689555850780632,2.827536406220004
FELIX1150_ARTERIAL,liver_tumor,4,1,"(138.0, 224.76666666666668, 616.3)",4.413041015034398,2.759328091833913
FELIX1150_ARTERIAL,liver_tumor,4,2,"(192.3924914675768, 229.50170648464163, 728.877133105802)",7.48703885812572,4.68139692685756
FELIX1150_ARTERIAL,liver_tumor,4,3,"(199.03252032520325, 186.130081300813, 709.829268292683)",6.417309773397603,4.012530831100445
FELIX1150_ARTERIAL,liver_tumor,4,4,"(244.31666666666666, 169.11388888888888, 726.2916666666666)",10.103341805763778,6.317284333199576
FELIX1151_VENOUS,liver_tumor,4,1,"(95.44196428571429, 246.91517857142858, 356.47767857142856)",6.845999868689003,4.655120595790983
FELIX1151_VENOUS,liver_tumor,4,2,"(202.09052924791087, 133.85654596100278, 395.0682451253482)",12.71761559153903,8.647682647540416
FELIX1151_VENOUS,liver_tumor,4,3,"(197.43108504398828, 172.0307917888563, 474.21114369501464)",11.358284909586722,7.723369417125679
FELIX1151_VENOUS,liver_tumor,4,4,"(283.2564935064935, 227.10714285714286, 473.9025974025974)",9.591380444864102,6.521915499175136
FELIX1152_VENOUS,liver_tumor,2,1,"(98.86642599277978, 335.75451263537906, 401.6750902527076)",5.832267991291182,3.571635646920102
FELIX1152_VENOUS,liver_tumor,2,2,"(127.05913978494624, 287.44086021505376, 315.06451612903226)",6.4346539382141,3.940532125004831
FELIX1152_VENOUS,pancreas_tumor,1,1,"(375.7919254658385, 318.72463768115944, 286.7608695652174)",8.844431525778047,5.416261214570739
FELIX1153_VENOUS,pancreas_tumor,1,1,"(393.6452205882353, 325.40257352941177, 394.2022058823529)",7.303715508276279,4.421029998972093
FELIX1154_VENOUS,liver_tumor,1,1,"(164.55697098372258, 134.9975230007077, 534.2908704883228)",12.649351696062732,8.572994369840938
FELIX1155_ARTERIAL,liver_tumor,8,1,"(109.63432835820896, 195.44776119402985, 416.55223880597015)",4.57838680503904,2.661904867161819
FELIX1155_ARTERIAL,liver_tumor,8,2,"(118.67267267267268, 264.52252252252254, 455.55855855855856)",7.813320240242676,4.542716913587336
FELIX1155_ARTERIAL,liver_tumor,8,3,"(148.53679369250986, 265.4868593955322, 499.0998685939553)",14.843039762118844,8.629843101673812
FELIX1155_ARTERIAL,liver_tumor,8,4,"(133.61494252873564, 318.5287356321839, 512.5172413793103)",7.928918643143567,4.609926602156975
FELIX1155_ARTERIAL,liver_tumor,8,5,"(140.0, 310.0, 519.0)",3.182353253841166,1.850241575505287
FELIX1155_ARTERIAL,liver_tumor,8,6,"(162.773851590106, 287.4840989399293, 528.0636042402826)",10.673907718342448,6.2058817039705305
FELIX1155_ARTERIAL,liver_tumor,8,7,"(235.19463087248323, 183.93959731543623, 508.61073825503354)",9.073447233724943,5.275363218941137
FELIX1155_ARTERIAL,liver_tumor,8,8,"(240.49077490774908, 227.86346863468634, 546.8523985239852)",11.579699991145109,6.732515420666822
FELIX1155_ARTERIAL,pancreas_tumor,1,1,"(376.8353846153846, 297.1271794871795, 422.4769230769231)",11.177785009565604,6.498839348458541
FELIX1155_VENOUS,liver_tumor,1,1,"(192.72282891315652, 124.91419656786272, 260.6895475819033)",11.125955277265216,6.142120091331538
FELIX1155_VENOUS,pancreas_tumor,1,1,"(391.0024193548387, 285.64274193548385, 211.21935483870968)",9.612096233721807,5.306389242602345
FELIX1156_VENOUS,hepatic_vessel_tumor,1,1,"(218.08536585365854, 183.1341463414634, 361.8780487804878)",4.278206515598402,2.543883165958065
FELIX1156_VENOUS,liver_tumor,2,1,"(77.70443349753694, 295.8768472906404, 392.8743842364532)",9.554910965523614,5.6814875740106325
